Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,Credit Rating,Employed,Marriage Status
100003091,Kylie,Mackenzie,Female,23,Cary,White Collar,10.Nov.15,24384.59,515,Yes,Divorced
100000381,Kimberly,Bond,Female,41,Cary,White Collar,06.May.15,13162.58,150,N/A,Single
100003632,Justin,Marshall,Male,38,Cary,White Collar,10.Dec.15,27303.89,212,No,Widowed
100003731,Anna,McDonald,Female,42,Cary,White Collar,15.Dec.15,85207.93,726,No,Divorced
100000868,Nicola,Walsh,Female,44,Cary,White Collar,14.Jun.15,19645.17,676,Yes,Divorced or Separated
200000941,Benjamin,Manning,Male,48,Charlotte,Blue Collar,20.Jun.15,4941.65,158,No,Married
100001705,Zoe,Parr,Female,43,Cary, ,22.Aug.15,88279.66,647,Yes,Divorced
200002042,Chloe,Rampling,Female,33,Charlotte, ,13.Sep.15,27833.06,453,No,Divorced
300003262,Sue,Lyman,Female,28,Durham,White Collar,19.Nov.15,68809.02,287,Yes,Widowed
100003509,Kylie,Payne,Female,40,Cary,White Collar,03.Dec.15,18739.17,609,No,Single
200003903,Lily,Mackay,Female,37,Charlotte, ,23.Dec.15,59655.79,197,N/A,Single
400002211,Amy,Graham,Female,27,Raleigh, ,23.Sep.15,37985.87,329,N/A,Married or in consensual union
100002884,Edward,McGrath,Male,37,Cary,White Collar,29.Oct.15,44872.72,208,Yes,Widowed
100000177,Thomas,Bailey,Male,35,Cary,White Collar,06.Apr.15,70349.32,846,N/A,Divorced
100003137,Mary,Greene,Female,34,Cary,White Collar,12.Nov.15,26768.44,619,No,Single
100001239,Carolyn,Pullman,Female,24,Cary,White Collar,16.Jul.15,27028.23,202,N/A,Widowed
200002754,Oliver,Walker,Male,37,Charlotte,Blue Collar,23.Oct.15,38096.55,841,N/A,Married or in consensual union
100003961,Leonard,Grant,Male,48,Cary, ,27.Dec.15,72061.71,298,Yes,Separated
200000537,Rebecca,Simpson,Female,50,Charlotte, ,17.May.15,12726.77,342,N/A,Divorced
200000348,Brandon,Anderson,Male,51,Charlotte, ,02.May.15,27842.09,495,N/A,Married
200000864,Harry,Hardacre,Male,58,Charlotte,Blue Collar,13.Jun.15,36743,560,N/A,"Widowed, divorced or separated"
100000927,Victoria,Wilson,Female,37,Cary,White Collar,20.Jun.15,87912.9,559,N/A,Separated
100001159,Gordon,Hamilton,Male,32,Cary,White Collar,11.Jul.15,6471.9,336,Yes,Separated
100001920,Keith,Churchill,Male,39,Cary,Blue Collar,05.Sep.15,77764.13,426,N/A,Divorced
100002733,Jessica,Ross,Female,54,Cary,White Collar,22.Oct.15,24265.54,573,N/A,Single
100003600,Christopher,Clark,Male,39,Cary,White Collar,07.Dec.15,15830.77,552,N/A,Consensual union
200003652,Kylie,Quinn,Female,49,Charlotte, ,10.Dec.15,49277,487,Yes,Married or married but separated
200000587,Sebastian,Forsyth,Male,51,Charlotte,Blue Collar,19.May.15,43526.55,397,No,Divorced
300001205,Megan,Welch,Female,42,Durham,White Collar,13.Jul.15,65123.06,800,No,Married or married but separated
200002397,Paul,Nash,Male,50,Charlotte,Blue Collar,30.Sep.15,34740.16,529,N/A,Divorced
200000716,Theresa,Fraser,Female,59,Charlotte,White Collar,28.May.15,44129.74,603,No,Married
200001118,Oliver,Newman,Male,61,Charlotte, ,07.Jul.15,40989.59,563,No,Divorced
200001836,Luke,Mitchell,Male,58,Charlotte, ,29.Aug.15,10783.63,574,N/A,Divorced
200002396,Ian,Black,Male,57,Charlotte,Blue Collar,30.Sep.15,49358.43,363,No,Widowed
100003537,Rebecca,Lyman,Female,40,Cary, ,04.Dec.15,26011.48,445,N/A,Single
100000643,Alison,Parsons,Female,32,Cary, ,23.May.15,79617.5,803,Yes,Single
100002958,Sonia,McGrath,Female,31,Cary,White Collar,01.Nov.15,59263.01,631,N/A,Married
300003442,Stewart,Marshall,Male,34,Durham, ,29.Nov.15,43520.9,708,Yes,Married
100003780,Phil,Greene,Male,36,Cary,Blue Collar,17.Dec.15,40728.66,379,N/A,Married
400000602,Molly,Hart,Female,24,Raleigh,White Collar,19.May.15,63070.39,739,No,Married
400000916,Matt,Grant,Male,35,Raleigh,White Collar,18.Jun.15,93787.01,795,Yes,Single
400001457,Diane,Tucker,Female,37,Raleigh,White Collar,30.Jul.15,13937.18,274,No,Consensual union
100002682,Fiona,Clarkson,Female,25,Cary,White Collar,18.Oct.15,13710.31,380,N/A,Widowed
100003190,Andrea,Forsyth,Female,44,Cary,White Collar,15.Nov.15,9777.9,553,Yes,Widowed
100000895,Hannah,Terry,Female,33,Cary,White Collar,16.Jun.15,20359.61,336,Yes,Widowed
100001459,Katherine,Mills,Female,37,Cary,White Collar,31.Jul.15,122248.3,630,Yes,Separated
100002495,Oliver,Rees,Male,30,Cary,White Collar,07.Oct.15,54432.83,825,No,Widowed
100002750,Carl,Fisher,Male,38,Cary,White Collar,23.Oct.15,267.38,534,No,Married or in consensual union
100000936,Alexandra,Henderson,Female,36,Cary,White Collar,20.Jun.15,9406.07,307,N/A,Divorced
300001926,Steven,Bond,Male,41,Durham,White Collar,05.Sep.15,27629.86,553,N/A,Divorced
100002230,Mary,Hart,Female,22,Cary,White Collar,24.Sep.15,32946.72,588,Yes,Separated
100002477,Trevor,Wilson,Male,26,Cary,White Collar,06.Oct.15,81489.43,800,No,Married
200003289,Ryan,Underwood,Male,50,Charlotte, ,21.Nov.15,99255.19,324,Yes,Single
100003867,Jonathan,Peters,Male,30,Cary,Blue Collar,22.Dec.15,108224.88,714,N/A,Divorced
200000532,Frank,Parr,Male,53,Charlotte,Blue Collar,17.May.15,9531.85,647,Yes,Widowed
100000823,Trevor,Tucker,Male,36,Cary,Blue Collar,07.Jun.15,61120.3,726,Yes,Consensual union
100001785,Angela,White,Female,29,Cary, ,26.Aug.15,27683.73,592,N/A,Separated
100003347,Jake,Gibson,Male,24,Cary,White Collar,25.Nov.15,2111.51,698,No,Widowed
100003622,Vanessa,McLean,Female,26,Cary,White Collar,09.Dec.15,22897.58,539,Yes,Married
400000497,Anna,Chapman,Female,26,Raleigh,White Collar,14.May.15,5789.63,544,No,Married
200000844,Sarah,Blake,Female,35,Charlotte, ,10.Jun.15,22134.94,381,Yes,Widowed
100001093,Robert,Rampling,Male,31,Cary,White Collar,06.Jul.15,71267.85,644,Yes,Widowed
100001716,Boris,Turner,Male,23,Cary,White Collar,23.Aug.15,66040.46,431,N/A,Single
100001894,Jan,Lee,Female,34,Cary,White Collar,03.Sep.15,95423,669,Yes,Single
300003411,David,Terry,Male,46,Durham, ,27.Nov.15,38460.8,603,N/A,Single
300003704,Liam,Paterson,Male,35,Durham,Blue Collar,13.Dec.15,12738.86,769,No,Married or married but separated
200000632,Nicholas,Allan,Male,64,Charlotte,Blue Collar,22.May.15,15909.96,521,No,Widowed
200000965,Julian,Anderson,Male,52,Charlotte,Blue Collar,21.Jun.15,30981.38,232,No,Widowed
300001529,Harry,Bailey,Male,43,Durham, ,06.Aug.15,51598.1,611,No,Married
100002082,Justin,Young,Male,32,Cary,White Collar,16.Sep.15,132536.87,431,N/A,Divorced
200000983,Jessica,Rutherford,Female,37,Charlotte, ,24.Jun.15,42322.58,284,No,Single
100002182,Bella,Parsons,Female,36,Cary,White Collar,22.Sep.15,27081.12,439,Yes,Single
200004009,Alison,Quinn,Female,64,Charlotte, ,30.Dec.15,73503.9,533,Yes,Widowed
200001828,Jane,Burgess,Female,59,Charlotte,Blue Collar,28.Aug.15,14569.22,277,Yes,Single
200003033,Gavin,Blake,Male,45,Charlotte,Blue Collar,05.Nov.15,88366.08,247,N/A,Married
100003223,Peter,May,Male,45,Cary,White Collar,17.Nov.15,38098.76,500,Yes,Divorced
200003617,Kevin,Knox,Male,45,Charlotte,White Collar,08.Dec.15,89524.95,215,No,Married
100003689,Ryan,Oliver,Male,36,Cary,White Collar,13.Dec.15,3629.45,773,No,Single
200000863,Theresa,Quinn,Female,42,Charlotte, ,13.Jun.15,82725.38,560,No,Single
100001371,Simon,Paterson,Male,49,Cary,White Collar,25.Jul.15,18893.22,800,N/A,Separated
300001629,Lily,Clarkson,Female,36,Durham, ,14.Aug.15,9679.91,774,N/A,Widowed
300001812,Boris,Lambert,Male,36,Durham,White Collar,27.Aug.15,105439.61,582,N/A,Divorced
100003388,Lily,Butler,Female,35,Cary,White Collar,27.Nov.15,5603.29,505,Yes,Separated
100003602,Alexander,Ferguson,Male,27,Cary,Blue Collar,07.Dec.15,14601.99,168,No,Separated
200003954,Christopher,Langdon,Male,56,Charlotte, ,26.Dec.15,35180.1,243,N/A,Separated from marriage
200000811,Sonia,Peters,Female,52,Charlotte, ,05.Jun.15,45693.28,456,Yes,Consensual union
100001385,Peter,Forsyth,Male,26,Cary,White Collar,26.Jul.15,52604.44,437,No,Married
300001530,Emily,Hodges,Female,45,Durham, ,06.Aug.15,22305.13,210,N/A,Single
100002132,Penelope,Bailey,Female,30,Cary,White Collar,19.Sep.15,106490.28,199,No,Single
400002299,Ella,McLean,Female,37,Raleigh,Blue Collar,25.Sep.15,59970.28,627,Yes,Widowed
200002374,Connor,King,Male,38,Charlotte,Blue Collar,29.Sep.15,43582.09,734,Yes,Divorced
100002553,Stephanie,Peters,Female,31,Cary,White Collar,11.Oct.15,5062.51,648,N/A,Consensual union
100002721,Yvonne,Glover,Female,33,Cary,White Collar,21.Oct.15,76455.17,529,N/A,Single
200003463,Luke,Black,Male,49,Charlotte, ,30.Nov.15,71307.31,279,Yes,Widowed
200000426,Andrew,Jackson,Male,55,Charlotte,Blue Collar,09.May.15,40918.44,396,N/A,Consensual union
300000430,Amy,Welch,Female,26,Durham,White Collar,09.May.15,20774.79,539,Yes,Widowed
200000591,Christian,Edmunds,Male,41,Charlotte,Blue Collar,19.May.15,52388.41,458,N/A,Widowed
200001069,Benjamin,Hemmings,Male,57,Charlotte,Blue Collar,03.Jul.15,60086.6,527,Yes,Single
200001146,Irene,Davies,Female,46,Charlotte, ,10.Jul.15,3374.35,699,N/A,Single
100001592,Jonathan,Vaughan,Male,32,Cary,White Collar,12.Aug.15,32344.1,168,No,Divorced
100002052,Brian,Newman,Male,48,Cary,Blue Collar,14.Sep.15,62065.37,547,N/A,Single
400002605,Jan,Murray,Female,22,Raleigh, ,13.Oct.15,18299.03,245,Yes,Divorced
100003434,Sue,Gill,Female,33,Cary,White Collar,29.Nov.15,12357.62,349,No,Married
200000070,Kevin,Parr,Male,45,Charlotte, ,12.Feb.15,15013.76,411,Yes,Divorced or Separated
200002070,Jack,Sanderson,Male,53,Charlotte,Blue Collar,15.Sep.15,121801.58,437,N/A,Divorced
100002847,Diana,Randall,Female,18,Cary,White Collar,27.Oct.15,18520,375,N/A,Single
100001720,Deirdre,Alsop,Female,25,Cary,Blue Collar,23.Aug.15,47846.97,173,Yes,Single
100002300,Phil,Jones,Male,34,Cary,White Collar,26.Sep.15,81376.19,813,No,Divorced
100002454,Connor,Short,Male,47,Cary,White Collar,04.Oct.15,53788.44,753,N/A,Single
300002583,Caroline,Sanderson,Female,36,Durham,White Collar,12.Oct.15,35852.79,208,N/A,Widowed
100002628,Grace,Henderson,Female,46,Cary,White Collar,15.Oct.15,45737.65,729,N/A,Consensual union
100002811,Amy,Watson,Female,48,Cary,White Collar,26.Oct.15,29774.99,247,N/A,Consensual union
400000472,Gabrielle,Hardacre,Female,23,Raleigh, ,12.May.15,58442.19,743,Yes,Separated
300000913,Dan,Robertson,Male,39,Durham,Blue Collar,18.Jun.15,54165.92,731,Yes,Consensual union
200001765,Gavin,Dyer,Male,52,Charlotte, ,24.Aug.15,37817.35,631,Yes,Consensual union
200003069,Tim,James,Male,52,Charlotte,White Collar,08.Nov.15,74560.83,511,N/A,Single
100003193,Sonia,Coleman,Female,36,Cary,Blue Collar,15.Nov.15,18925.43,825,Yes,Single
300003707,Dominic,McLean,Male,35,Durham, ,13.Dec.15,104813.21,380,No,Divorced
200001202,Jonathan,Dowd,Male,52,Charlotte,Blue Collar,13.Jul.15,93586.64,481,No,Single
300002549,Leonard,Black,Male,39,Durham,White Collar,10.Oct.15,28142.18,559,No,Separated
100003135,Dylan,Payne,Male,29,Cary,Blue Collar,12.Nov.15,19118.76,481,N/A,Divorced
100003444,Colin,Cornish,Male,25,Cary,White Collar,30.Nov.15,77624.38,630,N/A,Divorced
100000245,Matt,Graham,Male,31,Cary,White Collar,17.Apr.15,9867.56,290,No,Divorced
300000730,Nicola,Howard,Female,33,Durham,White Collar,29.May.15,83889.98,264,Yes,Separated
300002714,Piers,Rutherford,Male,35,Durham,Blue Collar,20.Oct.15,1819.36,480,No,Widowed
100003076,Julian,Hunter,Male,29,Cary,Blue Collar,09.Nov.15,9567.74,319,Yes,Married
200002308,Adam,Dowd,Male,49,Charlotte,Blue Collar,26.Sep.15,75620.5,540,Yes,Divorced
400000399,Amy,Miller,Female,23,Raleigh, ,06.May.15,20060.1,386,N/A,Divorced
400000780,Victor,Quinn,Male,31,Raleigh,Blue Collar,01.Jun.15,96409.06,604,N/A,Consensual union
100001073,Harry,May,Male,37,Cary,White Collar,04.Jul.15,14866.88,363,No,Separated
100002967,Sally,Bower,Female,38,Cary,White Collar,01.Nov.15,5852.82,424,N/A,Single
200000186,Sue,Ellison,Female,51,Charlotte, ,07.Apr.15,58953.83,338,N/A,Widowed
200000415,Jake,Miller,Male,45,Charlotte,Blue Collar,08.May.15,35076.06,556,Yes,Divorced
100000989,Michelle,McLean,Female,34,Cary, ,25.Jun.15,40542.83,536,No,Widowed
300002271,Christian,Miller,Male,37,Durham, ,24.Sep.15,40862.92,200,N/A,Widowed
100002593,Emily,Allan,Female,35,Cary,White Collar,13.Oct.15,2120.44,627,Yes,Widowed
100003062,Ryan,Ellison,Male,39,Cary,Blue Collar,08.Nov.15,29040.64,387,No,Consensual union
400003415,Amanda,Kerr,Female,19,Raleigh, ,27.Nov.15,2184.18,494,Yes,Single
300000594,Joan,Randall,Female,39,Durham,White Collar,19.May.15,40637.13,587,N/A,Separated
200000673,Cameron,Dyer,Male,53,Charlotte, ,25.May.15,71478.63,462,Yes,Married
100000807,Gordon,May,Male,39,Cary,White Collar,05.Jun.15,68856.42,665,N/A,Married
100001294,Joan,Underwood,Female,36,Cary, ,21.Jul.15,6272.99,627,Yes,Divorced
100002061,Ryan,Piper,Male,33,Cary,Blue Collar,15.Sep.15,11150.82,209,N/A,Widowed
100002722,Samantha,Paterson,Female,46,Cary, ,21.Oct.15,50959.4,554,Yes,Widowed
100003311,Robert,Anderson,Male,43,Cary,White Collar,23.Nov.15,45425.57,547,No,Married
300003432,Jennifer,Randall,Female,40,Durham,White Collar,28.Nov.15,42073.13,583,N/A,Widowed
100003995,Karen,McLean,Female,35,Cary,White Collar,29.Dec.15,34046.5,655,No,Married
100000297,Sophie,Thomson,Female,33,Cary,White Collar,23.Apr.15,152.91,644,N/A,Single
100001302,Katherine,Kerr,Female,32,Cary,White Collar,22.Jul.15,17715.69,604,N/A,Married
300000366,Dorothy,Paige,Female,35,Durham,White Collar,04.May.15,17495.5,270,N/A,Widowed
100001983,Alan,Gibson,Male,26,Cary,White Collar,10.Sep.15,91847.1,843,N/A,Single
300002272,Boris,Graham,Male,22,Durham,Blue Collar,24.Sep.15,14748.59,159,Yes,Divorced
100000565,Grace,Scott,Female,31,Cary, ,19.May.15,21282.52,469,Yes,Divorced
400002212,Lily,Rees,Female,24,Raleigh, ,23.Sep.15,66857.45,237,Yes,Single
200002312,Jason,Quinn,Male,53,Charlotte,Blue Collar,26.Sep.15,65464.91,569,No,Divorced
100002388,Theresa,Lewis,Female,38,Cary,Blue Collar,30.Sep.15,3761.07,670,N/A,Consensual union
100001176,Rose,Lewis,Female,32,Cary,White Collar,12.Jul.15,13100.46,793,N/A,Single
200002375,Stewart,Mackenzie,Male,45,Charlotte, ,29.Sep.15,64592.88,210,No,Married or married but separated
400003472,Dorothy,Bell,Female,34,Raleigh,Blue Collar,30.Nov.15,15263.47,213,Yes,Divorced
100003680,Ruth,Rees,Female,42,Cary,White Collar,13.Dec.15,22087.64,516,No,Married or married but separated
100000207,Blake,Berry,Male,41,Cary,White Collar,12.Apr.15,73998.37,509,N/A,Widowed
100000334,Carolyn,Roberts,Female,33,Cary,White Collar,29.Apr.15,41128.52,235,Yes,Widowed
100000572,David,Stewart,Male,51,Cary,White Collar,19.May.15,72742.52,206,No,Widowed
200001736,Sue,Watson,Female,59,Charlotte, ,23.Aug.15,13708.97,398,No,Married
100002086,Jane,Mathis,Female,32,Cary,White Collar,16.Sep.15,79292.15,382,Yes,Divorced
200002778,Sean,Short,Male,43,Charlotte,Blue Collar,24.Oct.15,84220.99,761,N/A,Married
200002695,Tim,Piper,Male,57,Charlotte,Blue Collar,19.Oct.15,106232.34,539,Yes,Single
300000786,Bernadette,Jackson,Female,36,Durham,Blue Collar,02.Jun.15,65364.64,815,N/A,Consensual union
100001152,Sean,Ross,Male,41,Cary,White Collar,11.Jul.15,80234.49,426,N/A,Divorced
100001862,Colin,Mathis,Male,35,Cary,White Collar,31.Aug.15,19680.67,703,No,Married
200001993,Brian,Butler,Male,63,Charlotte, ,10.Sep.15,53004.65,732,Yes,Separated
400002907,Ryan,Welch,Male,30,Raleigh,Blue Collar,29.Oct.15,34718.68,542,N/A,Single
100003216,Nicola,Watson,Female,32,Cary,White Collar,17.Nov.15,33535.24,407,N/A,Married
200003494,Jason,Hemmings,Male,48,Charlotte,Blue Collar,02.Dec.15,5703.79,623,No,Living together
100000544,Ian,Ince,Male,29,Cary,White Collar,18.May.15,73217.9,296,Yes,Divorced
300001750,Diana,Piper,Female,48,Durham,White Collar,23.Aug.15,36947.59,363,Yes,Single
100001962,Justin,Paige,Male,48,Cary,White Collar,08.Sep.15,81684.68,379,N/A,Single
100003209,Boris,Quinn,Male,24,Cary, ,16.Nov.15,57099.28,443,No,Single
200003493,Jane,Quinn,Female,53,Charlotte,White Collar,02.Dec.15,8313.3,685,Yes,Divorced
200003044,Benjamin,Jones,Male,43,Charlotte, ,06.Nov.15,70629.05,520,No,Single
100003746,Kylie,Chapman,Female,35,Cary,White Collar,16.Dec.15,28148.92,748,No,Widowed
100002282,Nathan,Clarkson,Male,32,Cary,White Collar,25.Sep.15,59321.49,843,No,Single
100003475,Fiona,Ferguson,Female,33,Cary,White Collar,01.Dec.15,12547.19,670,Yes,Widowed
100003891,Kylie,Roberts,Female,37,Cary,White Collar,23.Dec.15,39673.84,162,N/A,Married
100000279,Blake,Alsop,Male,42,Cary,White Collar,19.Apr.15,32187.62,686,N/A,Single
100001012,Paul,Marshall,Male,37,Cary,Blue Collar,28.Jun.15,22457.9,734,Yes,Divorced
100001761,Deirdre,Paterson,Female,31,Cary,Blue Collar,24.Aug.15,23951.94,279,N/A,Separated
100003334,Thomas,Kerr,Male,39,Cary,White Collar,24.Nov.15,55146.36,475,Yes,Single
100000159,Lucas,Lawrence,Male,30,Cary,White Collar,05.Apr.15,21871.43,758,N/A,Married
200000384,Bella,Bailey,Female,42,Charlotte, ,06.May.15,12088.72,157,N/A,Married
200002029,Dominic,Dyer,Male,60,Charlotte,Blue Collar,12.Sep.15,59183.23,281,Yes,Widowed
300002856,Dorothy,Hemmings,Female,40,Durham,White Collar,27.Oct.15,78371.64,744,N/A,Widowed
200003153,Sebastian,Peters,Male,51,Charlotte,Blue Collar,13.Nov.15,109395.78,741,N/A,Single
100002049,Anne,Newman,Female,31,Cary,White Collar,14.Sep.15,70153.14,588,N/A,Widowed
200002664,Donna,Slater,Female,42,Charlotte, ,17.Oct.15,59189.09,503,N/A,Separated
100003992,Andrew,Cornish,Male,18,Cary,White Collar,29.Dec.15,23399.53,190,No,Single
200000014,Thomas,Lawrence,Male,46,Charlotte, ,12.Jan.15,48791.46,610,No,Consensual union
100000221,Sally,Arnold,Female,45,Cary,Blue Collar,14.Apr.15,2575.63,284,No,Single
300001408,Tracey,Hughes,Female,40,Durham,White Collar,27.Jul.15,33801.26,798,Yes,Widowed
400001818,James,May,Male,33,Raleigh,White Collar,27.Aug.15,20111.98,219,N/A,Divorced
100002930,Jonathan,Martin,Male,38,Cary, ,31.Oct.15,49041.1,593,No,Married
200000372,Thomas,Martin,Male,54,Charlotte,Blue Collar,05.May.15,20205.92,542,N/A,Married
100001368,Benjamin,Greene,Male,19,Cary,White Collar,25.Jul.15,68980.3,748,N/A,Divorced
100001396,Diane,Powell,Female,32,Cary,Blue Collar,27.Jul.15,41881.91,230,Yes,Single
300001830,David,Slater,Male,29,Durham,White Collar,28.Aug.15,64191.88,357,N/A,Divorced
200002613,Blake,Cornish,Male,60,Charlotte,Blue Collar,14.Oct.15,23011.89,594,N/A,Separated
100002527,Owen,Scott,Male,27,Cary,White Collar,09.Oct.15,8121.14,211,Yes,Widowed
400003009,Yvonne,Fisher,Female,31,Raleigh, ,03.Nov.15,50699.67,286,N/A,Divorced
200003337,Joanne,Churchill,Female,48,Charlotte, ,24.Nov.15,35190.96,285,Yes,Married
200001561,Adam,Coleman,Male,52,Charlotte,Blue Collar,09.Aug.15,104693.27,200,Yes,Married
200003293,Anthony,Morrison,Male,47,Charlotte,Blue Collar,21.Nov.15,5875.97,621,No,Widowed
100003514,Nathan,Dowd,Male,31,Cary, ,03.Dec.15,51754.08,589,Yes,Separated
100003807,Boris,Hamilton,Male,23,Cary,White Collar,19.Dec.15,68508.87,471,N/A,Single
100002439,Eric,Smith,Male,42,Cary,White Collar,03.Oct.15,32973.73,785,N/A,Widowed
100003040,Wanda,Blake,Female,29,Cary, ,06.Nov.15,1834.14,545,Yes,Widowed
100002021,Grace,Campbell,Female,38,Cary,White Collar,12.Sep.15,9071.71,538,No,Married
100003145,Dylan,Walsh,Male,29,Cary,White Collar,13.Nov.15,20166.68,336,Yes,Single
200003242,Samantha,Walker,Female,39,Charlotte, ,17.Nov.15,13061.49,475,No,Widowed
300001466,Jonathan,Clark,Male,34,Durham,Blue Collar,31.Jul.15,1400.26,747,No,Widowed
100002440,Bella,Bower,Female,28,Cary,White Collar,03.Oct.15,76304.75,385,Yes,Divorced
100002694,Brian,Lee,Male,34,Cary,White Collar,19.Oct.15,16194.49,554,N/A,Married
300002792,Ava,Underwood,Female,40,Durham,White Collar,25.Oct.15,19443.89,672,No,Married
100000205,Anna,Lee,Female,25,Cary,Blue Collar,12.Apr.15,79603.36,595,Yes,Separated
300001079,Phil,Hudson,Male,36,Durham,Blue Collar,04.Jul.15,6467.89,407,No,Widowed
300003201,Bernadette,Reid,Female,26,Durham,White Collar,15.Nov.15,133683.93,577,N/A,Single
300000597,Julian,Lyman,Male,36,Durham,White Collar,19.May.15,60084.51,614,N/A,Divorced
100001228,Lucas,James,Male,29,Cary,White Collar,15.Jul.15,15560.77,814,Yes,Divorced
400002337,Victoria,Powell,Female,40,Raleigh,White Collar,27.Sep.15,40064.67,159,N/A,Married or married but separated
400002569,Adrian,Mills,Male,28,Raleigh,Blue Collar,11.Oct.15,33551.51,443,Yes,Widowed
300003410,Leonard,Hodges,Male,31,Durham,Blue Collar,27.Nov.15,14625.23,689,No,Married
300003471,Wendy,Martin,Female,20,Durham,White Collar,30.Nov.15,68569.21,831,N/A,Widowed
100000096,Joshua,Slater,Male,28,Cary,White Collar,16.Mar.15,67479.01,549,N/A,Married
200000580,Charles,Arnold,Male,52,Charlotte, ,19.May.15,22436.69,719,Yes,Married or in consensual union
100000041,Edward,Terry,Male,27,Cary,Blue Collar,01.Feb.15,51412.6,621,No,Married
200000071,Dan,Mills,Male,49,Charlotte,Blue Collar,12.Feb.15,70041.44,585,No,Consensual union
100000760,Keith,Walker,Male,40,Cary,White Collar,31.May.15,919.39,529,Yes,Married or in consensual union
100000853,Claire,Hudson,Female,36,Cary,White Collar,12.Jun.15,15461.71,485,Yes,Separated
100001006,Lauren,Martin,Female,27,Cary,Blue Collar,27.Jun.15,51197.28,471,Yes,Divorced
200001164,Kevin,White,Male,43,Charlotte,Blue Collar,11.Jul.15,19221.27,461,N/A,Single
100002414,Luke,Grant,Male,37,Cary,White Collar,02.Oct.15,28809.98,545,No,Married
100002418,Oliver,Hunter,Male,38,Cary, ,02.Oct.15,59261.81,464,N/A,Consensual union
200002580,Harry,Greene,Male,61,Charlotte, ,12.Oct.15,42472.71,584,N/A,Divorced
200002945,Dominic,Roberts,Male,55,Charlotte, ,31.Oct.15,66668.78,301,No,Divorced
100003855,Frank,Simpson,Male,27,Cary,White Collar,21.Dec.15,22525.46,402,N/A,Divorced
100001364,Karen,Alsop,Female,35,Cary,Blue Collar,25.Jul.15,38448.21,805,No,Consensual union
400001630,Nicola,Pullman,Female,28,Raleigh, ,14.Aug.15,40163.92,453,Yes,Divorced
